# num_bin  t_k  T_k^day  T_k^night
338   1768.5   14.1   9.9
338   1769.2   3.4   4.9
339   1769.7   10.6   4.9
339   1770.5   14.1   9.9
339   1771.5   14.1   9.9
339   1772.5   14.0   10.0
339   1773.5   14.0   10.0
339   1774.5   14.0   10.0
339   1775.1   0.0   3.0
340   1775.6   14.0   7.0
340   1776.5   13.9   10.1
340   1777.5   13.9   10.1
340   1778.5   13.9   10.1
340   1779.5   13.9   10.0
341   1780.7   9.0   5.1
341   1781.5   13.8   10.2
341   1782.5   13.8   10.2
341   1783.5   13.7   10.3
341   1784.5   13.7   10.3
341   1785.5   13.7   10.3
341   1786.1   0.0   5.0
342   1785.6   12.2   5.2
342   1786.5   13.7   10.3
342   1787.5   13.6   10.4
342   1788.5   13.6   10.4
342   1789.5   13.6   10.4
342   1790.5   13.5   10.5
343   1790.7   8.1   5.2
343   1791.5   13.5   10.5
343   1792.5   13.5   10.5
343   1793.5   13.4   10.6
343   1794.5   13.4   10.6
343   1795.1   0.0   3.5
344   1795.6   13.4   7.0
344   1796.5   13.3   10.7
344   1797.5   13.3   10.7
344   1798.5   13.3   10.7
344   1799.5   13.2   10.8
344   1800.0   0.0   1.0
345   1800.5   13.2   9.7
345   1801.5   13.2   10.8
345   1802.5   13.1   10.9
345   1803.5   13.1   10.9
345   1804.5   13.1   10.9
345   1805.2   4.0   5.5
346   1805.7   8.9   5.5
346   1806.5   13.0   11.0
346   1807.5   12.9   11.1
346   1808.5   12.9   11.1
346   1809.5   12.9   11.1
346   1810.5   12.8   10.3
347   1811.0   0.0   0.8
347   1811.5   12.8   11.2
347   1812.5   12.8   11.2
347   1813.5   12.7   11.3
347   1814.5   12.7   11.3
347   1815.5   12.6   11.4
347   1816.1   0.0   5.5
348   1816.6   12.5   5.7
348   1817.5   12.6   11.4
348   1818.5   12.5   11.5
348   1819.5   12.5   11.5
348   1820.5   12.5   11.5
348   1821.2   3.4   5.8
349   1821.7   8.8   5.8
349   1822.5   12.4   11.6
349   1823.5   12.3   11.7
349   1824.5   12.3   11.7
349   1825.2   3.7   5.9
350   1826.7   8.4   5.9
350   1827.5   12.2   11.8
350   1828.5   12.2   11.8
350   1829.5   12.1   11.9
350   1830.5   12.1   11.9
350   1831.0   0.0   1.6
351   1831.7   6.8   6.0
351   1832.5   12.0   12.0
351   1833.5   12.0   10.6
352   1836.7   6.2   6.1
352   1837.5   11.8   12.2
352   1838.5   11.8   12.2
352   1839.5   11.7   12.3
352   1840.5   11.7   12.3
352   1841.5   11.7   12.3
352   1842.1   0.0   5.8
353   1842.6   11.6   6.6
353   1843.5   11.6   12.4
353   1844.5   11.5   12.5
353   1845.5   11.5   12.5
353   1846.1   0.0   5.8
354   1846.6   11.5   6.6
354   1847.5   11.4   12.6
354   1848.5   11.4   12.6
354   1849.5   11.4   12.6
354   1850.5   11.3   12.7
354   1851.1   0.0   5.8
355   1851.6   11.3   6.7
355   1852.5   11.2   12.8
355   1853.5   11.2   12.8
355   1854.5   11.2   12.8
355   1855.5   11.1   12.9
355   1856.0   0.0   1.4
356   1856.7   7.5   6.4
356   1857.5   11.1   12.9
356   1858.5   11.0   13.0
356   1859.5   11.0   13.0
356   1860.3   9.2   6.5
357   1860.8   1.5   6.5
357   1861.5   10.9   13.1
357   1862.5   10.9   13.1
357   1863.5   10.9   13.1
357   1864.5   10.8   13.2
357   1865.5   10.8   13.2
357   1866.1   0.0   3.9
358   1866.7   5.4   6.6
358   1867.5   10.7   13.3
358   1868.5   10.7   13.3
358   1869.5   10.6   13.4
358   1870.5   10.6   13.4
358   1871.5   10.6   13.4
358   1872.2   2.5   6.7
359   1872.7   7.9   6.7
359   1873.5   10.5   13.5
359   1874.5   10.5   13.5
359   1875.5   10.4   13.6
359   1876.4   10.4   9.5
360   1876.9   0.0   3.9
360   1877.5   10.4   13.6
360   1878.5   10.3   13.7
360   1879.5   10.3   13.7
360   1880.5   10.3   13.7
360   1881.5   10.3   11.6
361   1882.0   0.0   0.6
361   1882.5   10.2   13.8
361   1883.5   10.2   13.8
361   1884.5   10.2   13.8
361   1885.5   10.1   13.9
361   1886.5   10.1   13.9
361   1887.0   0.0   0.2
362   1887.5   10.1   13.2
362   1888.5   10.1   13.9
362   1889.5   10.0   14.0
362   1890.5   10.0   14.0
362   1891.5   10.0   14.0
