# num_bin  t_k  T_k^day  T_k^night
649   3441.5   6.8   17.2
649   3442.5   7.0   17.0
649   3443.0   0.0   0.1
650   3446.6   7.6   10.0
650   3447.5   7.8   16.2
650   3448.5   7.9   16.1
650   3449.5   8.1   15.9
650   3450.3   5.6   7.9
651   3450.8   2.6   7.9
651   3451.5   8.4   15.6
651   3452.5   8.6   15.4
651   3453.5   8.7   15.3
651   3454.1   0.0   6.9
652   3454.6   8.9   8.0
652   3455.5   9.0   15.0
652   3456.5   9.2   14.8
652   3457.5   9.3   14.7
652   3458.1   0.0   4.4
653   3458.6   9.5   9.4
653   3459.5   9.6   14.4
653   3460.5   9.7   14.3
653   3461.5   9.9   14.1
653   3462.5   10.0   14.0
653   3463.2   1.0   6.9
654   3463.7   9.1   6.9
654   3464.5   10.3   13.7
654   3465.5   10.5   13.5
654   3466.5   10.6   13.4
654   3467.5   10.8   13.2
654   3468.0   0.0   0.9
655   3468.5   10.9   12.1
655   3469.5   11.1   12.9
655   3470.5   11.2   12.8
655   3471.5   11.3   12.7
655   3472.4   11.5   6.8
656   3475.6   11.9   9.4
656   3476.5   12.1   11.9
656   3477.5   12.2   11.8
656   3478.3   7.9   5.8
657   3478.8   4.4   5.8
657   3479.5   12.5   11.5
657   3480.5   12.6   11.4
657   3481.5   12.8   11.2
657   3482.5   12.9   11.1
657   3483.5   13.1   10.9
657   3484.1   0.9   5.4
658   3484.6   11.9   5.4
658   3485.5   13.4   10.6
658   3486.5   13.5   10.5
658   3487.5   13.6   10.4
658   3488.3   7.9   5.1
659   3491.6   13.7   4.9
659   3492.5   14.4   9.6
659   3493.5   14.5   9.5
659   3494.1   0.4   4.7
660   3496.6   13.5   4.5
660   3497.5   15.1   8.9
660   3498.5   15.3   8.7
660   3499.0   0.0   0.7
661   3499.5   15.4   7.7
661   3500.5   15.6   8.4
661   3501.5   15.7   8.3
661   3502.5   15.9   8.1
661   3503.3   11.7   4.0
662   3503.9   3.2   4.0
662   3504.5   16.2   7.8
662   3505.5   16.4   7.6
662   3506.5   16.5   7.5
662   3507.5   16.7   7.3
662   3508.5   16.8   7.2
662   3509.1   0.0   2.7
663   3509.6   17.0   4.3
663   3510.5   17.2   6.8
663   3511.5   17.3   6.7
663   3512.5   17.5   6.5
663   3513.5   17.7   6.3
663   3514.4   14.6   3.1
664   3515.6   18.0   3.2
664   3516.5   18.2   5.8
664   3517.5   18.4   5.6
664   3518.5   18.5   5.5
664   3519.1   0.1   2.6
665   3519.6   18.5   2.6
665   3520.5   18.9   5.1
665   3521.5   19.1   4.9
665   3522.5   19.3   4.7
665   3523.5   19.5   4.5
665   3524.0   0.2   2.1
666   3524.6   18.9   2.1
666   3525.5   19.9   4.1
666   3526.5   20.1   3.9
666   3527.5   20.4   3.6
666   3528.5   20.6   3.4
666   3529.1   1.7   1.6
667   3529.6   18.6   1.6
667   3530.5   21.1   2.9
667   3531.5   21.4   2.6
667   3532.5   21.7   2.3
667   3533.5   22.0   2.0
667   3534.2   10.3   0.8
668   3534.7   11.8   0.8
668   3535.5   23.0   1.0
668   3536.5   24.0   0.0
668   3537.5   24.0   0.0
668   3538.5   24.0   0.0
668   3539.1   4.6   0.0
